ticker,buy_cost,sell_proceeds,ending_market_value,trade_count,pnl_dollar
US.CAR,56898.08624318362,185776.04289408904,0.0,2,128877.95665090543
US.ERAS,475773.10885733523,546748.861081082,0.0,16,70975.7522237468
US.SNDK,609331.377060906,645687.7295880533,0.0,20,36356.352527147275
US.RGC,214690.0022241183,238769.57719752027,0.0,8,24079.574973401963
US.ALAB,138381.81785636445,58613.697540618894,102616.46761498738,3,22848.34729924184
US.XNDU,203925.69690934924,225939.49834208502,0.0,6,22013.80143273578
US.RKLB,587137.9432131837,529888.67826821,77760.44445996381,17,20511.17951499019
US.SSL,168630.67068592657,188061.54575088609,0.0,6,19430.875064959517
US.UMC,366047.77508827386,307602.9533089458,74400.47422083408,9,15955.652441506041
US.ARM,125718.08885385597,139895.9890398977,0.0,4,14177.90018604172
US.ASTS,252210.96141061324,182813.34581712063,83312.52184937618,7,13914.906255883543
US.CRCL,164793.49593404288,178101.28727400932,0.0,6,13307.79133996644
US.STX,189688.92513835832,201898.166969464,0.0,6,12209.241831105668
US.AMD,370034.91663583956,380003.92007042107,0.0,10,9969.003434581507
US.MRVL,226219.67560935387,236181.75643073066,0.0,8,9962.080821376789
US.DDOG,299932.2536893124,309525.5145209821,0.0,8,9593.26083166973
US.TPL,115585.23490501457,125139.60518187069,0.0,4,9554.37027685612
US.TTMI,252555.91901025103,261842.91281713615,0.0,8,9286.993806885119
US.ONDS,157652.74750282642,166820.35425311627,0.0,6,9167.606750289851
US.KTOS,55030.07979588688,63072.141209530084,0.0,2,8042.061413643205
US.ALM,337312.03430183814,345275.3760245552,0.0,12,7963.341722717043
US.MOD,171450.75387149467,178843.2427325417,0.0,6,7392.4888610470225
US.FORM,227857.36287874923,235086.69289702596,0.0,8,7229.330018276727
US.KRMN,104448.62008264975,111511.27667411225,0.0,4,7062.656591462495
US.LITE,285114.47159617784,291902.97330937814,0.0,10,6788.501713200298
US.FLEX,76927.46635409855,83527.5539123867,0.0,2,6600.087558288156
US.FROG,233456.36416627577,239969.76858070155,0.0,8,6513.404414425779
US.STM,354472.8935954676,360886.0809569418,0.0,10,6413.187361474207
US.GH,151057.06406434858,77209.55479433363,80195.14482232997,3,6347.635552315012
US.RRX,57006.91923251961,63349.69673802645,0.0,2,6342.777505506834
US.CRWD,73390.23185529222,79723.91989621708,0.0,2,6333.688040924855
US.APA,106862.76121178112,112942.21486990029,0.0,4,6079.453658119164
US.EQNR,108445.55186089964,114017.304238476,0.0,4,5571.752377576369
US.INTC,330647.76542395825,336208.0170868549,0.0,10,5560.251662896655
US.LGN,131641.94241818038,137180.52306174394,0.0,4,5538.58064356356
US.SNEX,110686.45262676364,116052.39657290172,0.0,4,5365.9439461380825
US.PL,271202.4941871907,276548.7269031284,0.0,10,5346.232715937658
US.FTNT,72657.1750294352,77873.99555524427,0.0,2,5216.820525809075
US.NOK,151788.57103031495,157000.83664124535,0.0,4,5212.265610930393
US.ALGM,56332.045706950266,61140.32886517459,0.0,2,4808.283158224323
US.DELL,161389.35347541492,166035.51671062678,0.0,6,4646.163235211861
US.VAL,187479.52933889037,192102.39942370038,0.0,6,4622.8700848100125
US.TSEM,235902.64715739398,239997.92335198313,0.0,8,4095.2761945891543
US.FRO,58263.07221133461,62340.17312263109,0.0,2,4077.100911296475
US.FLY,360072.2158232696,298800.40585812565,65318.10548190183,11,4046.2955167578766
US.XPO,57006.9192325196,60863.64900151797,0.0,2,3856.729768998375
US.KGS,173470.78498649757,177232.0435025029,0.0,6,3761.2585160053277
US.FTAI,174425.37444225463,178049.5515737551,0.0,6,3624.1771315004735
US.RVMD,172276.8995719151,175881.09616770825,0.0,6,3604.1965957931534
US.NIO,52011.363933454275,55440.743960009226,0.0,2,3429.3800265549507
US.ASML,64549.866640354936,67914.02952515132,0.0,2,3364.1628847963802
