ticker,buy_cost,sell_proceeds,ending_market_value,trade_count,pnl_dollar
US.SNDK,587864.8238717426,643217.0040551376,0.0,18,55352.180183395045
US.STX,291973.1219059622,243693.89916063592,90533.92655585667,9,42254.703810530424
US.AMD,187865.9706352443,125497.90945431149,102633.09002031585,5,40265.02883938304
US.ARM,442222.9753065822,370400.1553972715,107157.433358279,13,35334.61344896833
US.MRVL,322473.71611320274,265511.0289637992,87847.78970004432,9,30885.10255064076
US.GLW,251413.1901513592,278257.8252026474,0.0,8,26844.635051288235
US.INTC,356121.9063045696,380150.9550801099,0.0,12,24029.048775540257
US.WDC,743077.8531891064,675668.2621631376,87281.7991246928,23,19872.208098723902
US.PBR,492017.6950364243,507277.94217155525,0.0,16,15260.247135130921
US.VRT,514441.2698289554,528862.1910556589,0.0,16,14420.921226703445
